datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,WY,DeltaIn,netgains,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci
2001-10-27,4739.0,686.0,270.0,54.3333333333,191.0,216.0,0.0,70.0,2642.0,2918.0,2171.029,91.0,3958.25135135,0.0,2642.47083272,2151.0,2814.0,1435.656,55.0,3200.83783784,0.0,2193.41666553,299.0,1653.0,296.143,15.0,748.564864865,0.0,298.683331027,5352.0,775.141,541.0,2384.0,42.737,97.219,35.353,2002,8277.0,-638.0,6.26311172511,D,D,D,0.424302148046,73556.5910723,0.0,200.0
2001-10-28,5210.0,1107.0,258.0,53.0,304.0,663.666666667,0.0,182.0,2406.0,3398.0,2169.04,11.0,3938.09189189,0.0,2406.21249831,2381.0,3236.0,1433.816,30.0,3198.47297297,0.0,2338.33333177,228.0,1411.0,293.766,15.0,740.810810811,0.0,227.595831315,4582.0,768.447,465.0,2475.0,42.737,97.412,35.252,2002,7522.0,-1142.0,6.26311172511,D,D,D,0.424302148046,72284.974017,0.0,200.0
2001-10-29,5211.0,1412.0,240.0,98.0,30.0,1111.33333333,0.0,80.0,4554.0,5181.0,2167.774,11.0,3917.93243243,0.0,4553.72499893,2493.0,3265.0,1432.312,28.0,3196.10810811,0.04,2534.73333206,291.0,1325.0,291.697,9.0,733.056756757,0.0,290.87916491,3812.0,766.159,539.0,2944.0,42.7,98.034,35.15,2002,7295.0,-1207.0,6.26311172511,D,D,D,0.424302148046,73224.4503151,0.04,200.0
2001-10-30,8215.0,3557.0,884.0,560.0,421.0,1559.0,103.0,824.0,5880.0,5269.0,2168.859,64.0,3897.77297297,1.9,5880.02083425,3488.0,3380.0,1432.897,24.0,3193.74324324,1.28,3698.9375005,366.0,1492.0,289.463,0.0,725.302702703,0.17,365.69166477,4530.0,763.051,1014.0,3668.0,42.816,98.77,35.151,2002,9212.0,1279.0,6.26311172511,D,D,D,0.424302148046,75443.2486336,1.3188,200.0
2001-10-31,6483.0,1883.0,571.0,328.0,239.0,517.0,0.0,298.0,4260.0,5113.0,2167.051,59.0,3877.61351351,0.97,4260.46666513,2893.0,2893.0,1433.398,0.0,3191.37837838,0.0,3145.58750043,328.0,1351.0,287.404,15.0,717.548648649,0.3,327.920831585,5246.0,764.056,2037.0,4103.0,42.816,99.022,35.101,2002,11386.0,3003.0,6.26311172511,D,D,D,0.424302148046,75931.552867,1.279236,200.0
2001-11-01,5052.0,779.0,426.0,259.0,275.0,389.666666667,0.0,290.0,3881.0,5431.0,2163.977,0.0,3857.45405405,0.0,3881.19166406,1654.0,3015.0,1429.724,28.0,3189.01351351,0.0,1190.69166355,351.0,1167.0,285.75,18.0,709.794594595,0.0,351.108331929,5158.0,768.172,2009.0,4069.0,42.737,99.315,35.0,2002,11236.0,3702.0,6.26311172511,D,D,D,0.906647601779,76016.1668877,1.24085892,200.0
2001-11-02,4618.0,567.0,132.0,168.0,288.0,262.333333333,50.0,311.0,3739.0,5638.0,2160.179,16.0,3837.29459459,0.0,3739.17499678,2152.0,3004.0,1427.889,31.0,3186.64864865,0.0,2109.85416511,319.0,1302.0,283.765,18.0,702.040540541,0.0,319.229164981,5973.0,774.315,2322.0,4109.0,42.737,99.525,34.9,2002,12404.0,4459.0,6.26311172511,D,D,D,0.906647601779,75954.5335401,1.2036331524,200.0
2001-11-03,4571.0,567.0,496.0,159.0,346.0,135.0,31.0,297.0,3594.0,5396.0,2156.563,21.0,3817.13513514,0.0,3593.93333026,275.0,3398.0,1421.813,25.0,3184.28378378,0.0,359.683328175,259.0,1100.0,282.061,18.0,694.286486486,0.0,258.899998553,6864.0,779.369,2732.0,4136.0,42.737,99.764,34.799,2002,13732.0,4356.0,6.26311172511,D,D,D,0.906647601779,75750.7401934,1.16752415783,200.0
2001-11-04,5189.0,340.0,497.0,103.0,243.0,30.0,18.0,92.0,3746.0,4813.0,2154.393,27.0,3796.97567568,0.0,3745.95833149,262.0,2891.0,1416.252,49.0,3181.91891892,0.0,136.329161945,292.0,1042.0,280.537,18.0,686.532432432,0.0,291.649998706,6703.0,783.237,2457.0,4125.0,42.658,99.947,34.699,2002,13285.0,3901.0,6.26311172511,D,D,D,0.906647601779,75709.1615152,1.13249843309,200.0
2001-11-05,5506.0,193.0,131.0,161.0,219.0,190.0,74.0,235.0,3935.0,4750.0,2152.767,5.0,3776.81621622,0.0,3935.22499862,660.0,2863.0,1411.863,52.0,3179.55405405,0.0,702.212496274,302.0,1189.0,278.741,18.0,678.778378378,0.0,301.516665142,4036.0,788.496,1620.0,4125.0,42.658,100.172,34.599,2002,9781.0,622.0,6.26311172511,D,D,D,0.906647601779,75858.928438,1.0985234801,200.0
2001-11-06,5908.0,194.0,206.0,62.0,113.0,218.0,0.0,231.0,4390.0,4838.0,2151.869,5.0,3756.65675676,0.0,4390.25833257,762.0,2900.0,1407.566,28.0,3177.18918919,0.0,761.595829685,232.0,1200.0,276.785,18.0,671.024324324,0.0,231.849998339,3634.0,793.304,3516.0,4134.0,42.658,100.369,34.499,2002,11284.0,1266.0,6.26311172511,D,D,D,0.906647601779,76456.2403487,1.0655677757,200.0
2001-11-07,5435.0,138.0,249.0,102.0,254.0,246.0,0.0,128.0,3968.0,4768.0,2150.251,16.0,3736.4972973,0.0,3968.25833196,558.0,2896.0,1402.784,31.0,3174.82432432,0.0,516.07499594,244.0,1219.0,274.851,17.0,663.27027027,0.0,260.941665025,4672.0,797.195,2506.0,3554.0,42.579,100.68,34.399,2002,10732.0,1003.0,6.26311172511,D,D,D,0.906647601779,76601.6866632,1.03360074243,200.0
2001-11-08,4715.0,138.0,183.0,29.0,245.0,152.0,18.0,170.0,3678.0,5102.0,2147.374,26.0,3716.33783784,0.0,3677.51249756,701.0,2866.0,1398.506,34.0,3172.45945946,0.0,743.174996368,256.0,1177.0,273.025,17.0,655.516216216,0.0,273.391665116,4817.0,803.137,1917.0,3308.0,42.579,100.907,34.249,2002,10042.0,564.0,6.26311172511,D,D,D,0.906647601779,76449.1148276,1.00259272015,200.0
2001-11-09,4009.0,262.0,339.0,105.0,384.0,168.5,0.0,170.0,3266.0,5415.0,2143.06,26.0,3696.17837838,0.0,3266.02499634,655.0,2809.0,1394.156,40.0,3170.09459459,0.0,655.874996307,194.0,1272.0,270.886,17.0,647.762162162,0.0,210.587498184,4660.0,805.183,2010.0,3320.0,42.5,101.276,34.15,2002,9990.0,1100.0,6.26311172511,D,D,D,0.906647601779,75892.6840826,0.972514938549,200.0
2001-11-10,3881.0,401.0,281.0,181.0,104.0,185.0,163.0,154.0,2755.0,4995.0,2138.566,26.0,3676.01891892,0.0,2755.27499618,266.0,2786.0,1389.078,40.0,3167.72972973,0.0,265.841662355,227.0,1029.0,269.295,17.0,640.008108108,0.0,243.870831983,3486.0,804.253,3019.0,3316.0,42.5,101.475,34.051,2002,9821.0,903.0,6.26311172511,D,D,D,0.906647601779,74853.3248746,0.943339490393,200.0
2001-11-11,6122.0,708.0,380.0,403.0,435.0,334.0,169.0,392.0,4506.0,4778.0,2138.026,0.0,3655.85945946,0.44,4505.74999954,1322.5,2339.0,1384.34,24.0,3165.36486486,0.64,1301.33958121,288.0,1197.0,267.492,17.0,632.254054054,0.0,304.987498469,3139.0,816.187,3613.0,3303.0,42.5,101.746,34.001,2002,10055.0,1322.0,6.26311172511,D,D,D,0.906647601779,75616.4086305,1.55503930568,200.0
2001-11-12,12791.0,3896.0,1006.0,829.0,915.0,1446.0,169.0,816.0,10249.0,4811.0,2148.813,0.0,3635.7,1.66,10249.4458425,2379.0,2290.0,1384.421,6.0,3163.0,1.76,2336.83750007,823.0,1170.0,266.803,17.0,624.5,0.02,839.629166082,2994.0,822.926,2865.0,3318.0,42.579,102.017,34.001,2002,9177.0,403.0,6.26311172511,D,D,D,0.906647601779,82085.0340414,3.26838812651,200.0
2001-11-13,11273.0,2370.0,1151.0,701.0,333.0,619.0,104.0,447.0,8414.0,4325.0,2156.924,0.0,3614.39230769,4.19,8414.29584022,2091.0,2852.0,1382.871,21.0,3149.94615385,0.12,2091.54166535,728.0,1074.0,266.117,17.0,620.846153846,0.91,745.141666084,9674.0,823.676,3398.0,3299.0,42.579,102.246,34.001,2002,16371.0,7313.0,6.26311172511,D,D,D,0.906647601779,86395.0781796,3.29033648272,200.0
2001-11-14,8278.0,1209.0,566.0,471.0,213.0,196.0,100.0,323.0,6117.0,4476.0,2160.179,0.0,3593.08461538,1.29,6117.06250276,961.0,2851.0,1379.205,0.0,3136.89230769,0.0,1002.72499689,611.0,981.0,265.384,17.0,617.192307692,1.0,628.445832711,11534.0,828.18,3909.0,3877.0,42.579,102.447,34.001,2002,19320.0,10492.0,6.26311172511,D,D,D,0.906647601779,88192.3867734,3.19162638823,200.0
2001-11-15,6965.0,522.0,429.0,229.0,141.0,499.0,86.0,263.0,5235.0,4323.0,2161.988,0.0,3571.77692308,1.29,5235.03750154,1503.0,2945.0,1374.246,18.0,3123.83846154,0.0,462.83749579,456.0,1010.0,264.286,17.0,613.538461538,0.0,473.424999068,11709.0,837.497,4609.0,4088.0,42.5,102.734,34.001,2002,20406.0,12140.0,6.26311172511,D,D,D,0.906647601779,89017.8049362,3.09587759659,200.0
2001-11-16,7627.0,384.0,439.0,496.0,417.0,307.0,42.0,346.0,5628.0,3987.0,2165.243,0.0,3550.46923077,0.31,5628.06250276,1396.0,2837.0,1369.38,12.0,3110.78461538,0.0,395.724995869,552.0,1159.0,263.083,17.0,609.884615385,0.0,569.487498979,12608.0,845.43,4174.0,4096.0,42.5,102.906,34.051,2002,20878.0,12238.0,6.26311172511,D,D,D,0.906647601779,90194.9771922,3.00300126869,200.0
2001-11-17,6997.0,325.0,424.0,439.0,208.0,429.0,92.0,392.0,4994.0,3991.0,2167.232,0.0,3529.16153846,0.36,4993.78750169,1285.0,1497.0,1366.951,12.0,3097.73076923,0.2,284.379164604,368.0,1107.0,261.618,17.0,606.230769231,0.0,385.39583209,9615.0,851.776,5464.0,4056.0,42.5,102.964,34.051,2002,19135.0,10314.0,6.26311172511,D,D,D,0.906647601779,90679.0158343,3.11291123063,200.0
2001-11-18,6281.0,279.0,542.0,240.0,274.5,215.0,25.0,192.0,4435.0,3888.0,2168.317,0.0,3507.85384615,0.0,4435.02083425,968.0,3.0,1366.871,6.0,3084.67692308,0.0,377.631247836,332.0,1194.0,259.909,17.0,602.576923077,0.0,349.379165216,4842.0,869.095,4990.0,4060.0,42.5,102.993,34.051,2002,13892.0,5515.0,6.26311172511,D,D,D,0.906647601779,90580.0858768,3.01952389371,200.0
2001-11-19,6081.0,250.0,255.0,118.0,341.0,161.0,76.0,105.0,4750.0,4385.0,2169.04,0.0,3486.54615385,0.0,4749.51250061,1471.0,1804.0,1364.203,12.0,3071.62307692,0.0,470.883331068,394.0,1070.0,258.568,17.0,598.923076923,0.0,410.912498861,4004.0,876.553,4991.0,4121.0,42.029,102.993,34.051,2002,13116.0,4609.0,6.26311172511,D,D,D,0.906647601779,90800.5940836,2.9289381769,200.0
2001-11-20,6296.0,250.0,304.0,537.0,288.0,493.5,84.0,17.0,5005.0,4458.0,2170.125,0.0,3465.23846154,0.21,5005.02083425,1943.0,1672.0,1362.022,21.0,3058.56923077,0.0,593.412498148,347.0,1206.0,256.865,17.0,595.269230769,0.0,364.404165221,3427.0,886.051,4607.0,4095.0,41.482,103.021,34.849,2002,12129.0,5239.0,6.26311172511,D,D,D,0.906647601779,91265.5852136,2.84107003159,200.0
2001-11-21,15283.0,5004.0,1917.0,1642.0,251.0,826.0,70.0,234.0,12727.0,3927.0,2187.58,0.0,3443.93076923,0.77,12727.2291815,3835.0,1084.0,1366.628,9.0,3045.51538462,1.6,3415.19167058,502.0,1200.0,255.48,17.0,591.615384615,0.1,518.729165491,4506.0,894.329,3071.0,4123.0,41.249,103.526,35.912,2002,11700.0,6504.0,6.26311172511,D,D,D,0.906647601779,99429.5351345,4.35583793064,200.0
2001-11-22,23312.0,10587.0,4939.0,4558.0,911.0,2733.0,154.0,801.0,14638.0,3292.0,2210.084,0.0,3422.62307692,2.79,14637.7666858,8949.0,206.0,1385.564,15.0,3032.46153846,0.04,9767.90001608,1325.0,1146.0,255.835,17.0,587.961538462,0.45,1341.97916697,8825.0,905.44,3168.0,4007.0,41.951,104.936,37.509,2002,16000.0,9005.0,6.26311172511,D,D,D,0.906647601779,109095.825064,4.26516279272,200.0
2001-11-23,11969.0,4561.0,1656.0,2406.0,556.0,688.0,427.0,606.0,8373.0,3456.0,2219.837,0.0,3401.31538462,0.0,8373.13750828,4287.0,227.0,1392.68,18.0,3019.40769231,0.0,3832.65000604,1533.0,1091.0,256.711,17.0,584.307692308,0.0,1549.65000074,4934.0,912.031,3042.0,4077.0,42.029,105.229,37.718,2002,12053.0,5347.0,6.26311172511,D,D,D,0.906647601779,112014.171319,4.13720790894,200.0
2001-11-24,20847.0,10626.0,3728.0,4215.0,1263.0,4168.0,1098.0,1947.0,10486.0,3973.0,2232.756,0.0,3380.00769231,1.4,10486.3291776,7349.0,464.0,1406.328,46.0,3006.35384615,1.52,7390.86667825,1497.0,1393.0,256.917,17.0,580.653846154,0.28,1513.85833351,4545.0,918.931,4002.0,4004.0,42.737,106.582,39.301,2002,12551.0,5991.0,6.26311172511,D,D,D,0.906647601779,116899.79193,5.53309167167,200.0
2001-11-25,14004.0,5798.0,2546.0,3739.0,808.0,2357.0,865.0,1269.0,7627.0,3149.0,2241.639,0.0,3358.7,0.23,7627.51250754,5120.0,429.0,1415.671,22.0,2993.3,0.0,5161.4291746,2745.0,794.0,260.786,17.0,577.0,0.46,2761.62083662,10682.0,930.631,3620.0,3984.0,42.896,107.145,39.728,2002,18286.0,12229.0,6.26311172511,D,D,D,0.906647601779,118682.314841,5.36709892152,200.0
2001-11-26,9876.0,3615.0,1346.0,1441.0,310.0,1418.0,337.0,545.0,6486.0,3586.0,2247.392,0.0,3343.47142857,0.0,6486.47083822,2930.0,2158.0,1416.998,13.0,2963.97142857,0.0,2840.02916779,1552.0,1133.0,261.618,17.0,577.0,0.0,1569.46666737,15904.0,935.619,3320.0,3963.0,42.975,106.76,39.943,2002,23187.0,18239.0,6.26311172511,D,D,D,0.906647601779,119234.669937,5.20608595388,200.0
2001-11-27,8348.0,1698.0,962.0,908.0,419.0,550.0,328.0,545.0,5994.0,3929.0,2251.487,0.0,3328.24285714,0.0,5993.56250348,1805.0,3965.0,1412.69,13.0,2934.64285714,0.0,1806.04999634,1264.0,1580.0,260.992,17.0,577.0,0.0,1281.39166614,17149.0,939.733,3042.0,4044.0,42.658,105.581,40.373,2002,24235.0,19346.0,6.26311172511,D,D,D,0.906647601779,119266.498944,5.04990337526,200.0
2001-11-28,11377.0,3992.0,1158.0,1127.0,238.0,840.0,274.0,480.0,8432.0,3740.0,2260.794,0.0,3313.01428571,0.33,8432.27917457,3066.0,1782.0,1415.423,22.0,2905.31428571,0.6,3181.88750232,815.0,1101.0,260.424,17.0,577.0,0.0,831.633332851,18822.0,955.068,3629.0,4035.0,42.5,105.963,40.698,2002,26486.0,21021.0,6.26311172511,D,D,D,0.906647601779,121735.453171,5.498406274,200.0
2001-11-29,22541.0,4349.0,835.0,1333.0,771.0,736.0,213.0,370.0,9538.0,3410.0,2272.949,0.0,3297.78571429,3.26,9538.14584365,3573.0,2439.0,1417.495,6.0,2875.98571429,0.56,3489.63333509,986.0,771.0,260.837,7.0,577.0,0.4,986.220833684,20189.0,966.128,2307.0,2495.0,42.422,105.625,41.023,2002,24991.0,17759.0,6.26311172511,D,D,D,0.906647601779,125186.826357,5.89345408578,200.0
2001-11-30,15767.0,2469.0,1172.0,1252.0,310.0,940.0,310.0,1253.0,9207.0,3442.0,2284.384,0.0,3282.55714286,0.1,9207.14584304,2190.0,2483.0,1416.92,0.0,2846.65714286,0.04,2193.10416618,1420.0,868.0,261.932,17.0,577.0,0.04,1437.06250093,20185.0,964.447,958.0,1236.0,42.264,105.493,41.295,2002,22379.0,14494.0,6.26311172511,D,D,D,0.906647601779,128134.630882,5.75665046321,200.0
2001-12-01,41960.0,6998.0,1942.0,1777.0,605.0,976.0,330.0,912.0,25317.0,2710.0,2329.224,0.0,3267.32857143,2.62,25316.8333714,4801.0,2037.0,1422.478,0.0,2817.32857143,1.04,4839.15833805,1172.0,1225.0,261.827,13.0,577.0,0.04,1185.06249991,19217.0,965.633,1200.0,1021.0,42.343,105.874,41.35,2002,21438.0,15202.0,6.26311172511,D,D,D,2.47972561566,147044.732709,6.62395094931,200.0
2001-12-02,50684.0,13642.0,7737.0,5069.0,2407.0,4350.0,2127.0,2037.0,30618.0,2835.0,2384.331,0.0,3252.1,3.21,30618.1125468,10753.0,1348.0,1441.019,15.0,2788.0,0.76,10710.7541824,3479.0,1369.0,266.012,13.0,577.0,0.55,3491.93750355,25854.0,968.999,1508.0,1026.0,42.816,106.76,41.052,2002,28388.0,20795.0,6.26311172511,D,D,D,2.47972561566,170310.60862,7.18523242083,200.0
2001-12-03,33123.0,8881.0,4379.0,5830.0,2145.0,2536.0,1081.0,2259.0,21236.0,2401.0,2421.691,0.0,3252.1,0.61,21236.6666984,7820.0,2165.0,1452.206,15.0,2788.0,0.08,7820.1125095,5311.0,1072.0,274.421,13.0,577.0,0.94,5324.53750714,35082.0,967.91,1256.0,1023.0,42.896,106.642,41.842,2002,37361.0,29769.0,6.26311172511,D,D,D,2.47972561566,183031.744888,7.04967544821,200.0
2001-12-04,18909.0,5373.0,2228.0,2836.0,2040.0,1328.0,576.0,1091.0,12568.0,3781.0,2439.12,0.0,3252.1,0.0,12568.1208481,3966.0,2647.0,1454.822,0.0,2788.0,0.0,3965.90000222,2773.0,1391.0,277.163,13.0,577.0,0.0,2786.42500233,37167.0,967.712,1930.0,1502.0,42.975,106.893,41.623,2002,40599.0,34080.0,6.26311172511,D,D,D,2.47972561566,186448.278491,6.83818518476,200.0
2001-12-05,24078.0,5005.0,2692.0,2398.0,161.0,1786.0,473.0,1066.0,15928.0,2909.0,2464.943,0.0,3252.1,0.8,15928.0958553,4555.0,2884.0,1457.103,9.0,2788.0,0.36,4043.0041686,2039.0,1600.0,278.034,13.0,577.0,0.06,2052.12916741,33928.0,973.658,4067.0,3523.0,43.134,107.711,41.405,2002,41518.0,35337.0,6.26311172511,D,D,D,2.47972561566,193053.960422,6.99303962922,200.0
2001-12-06,34186.0,6653.0,3174.0,2849.0,438.0,897.0,439.0,614.0,16353.0,3444.0,2490.548,0.0,3252.1,1.4,16353.1875217,5344.0,6023.0,1456.849,3.0,2788.0,0.24,5897.94166645,2348.0,1607.0,279.503,13.0,577.0,0.33,2360.62083458,29667.0,984.889,6328.0,4124.0,43.134,108.353,41.295,2002,40119.0,33644.0,6.26311172511,D,D,D,2.47972561566,199754.449923,7.02324844034,200.0
2001-12-07,19918.0,5209.0,2477.0,2355.0,510.0,1214.0,411.0,915.0,12248.0,3659.0,2507.527,29.0,3252.1,0.01,12248.2458477,4947.0,3150.0,1460.233,6.0,2788.0,0.0,4862.10000287,1993.0,1636.0,280.211,13.0,577.0,0.01,2005.9500006,26416.0,1002.166,6584.0,3995.0,43.213,108.848,41.132,2002,36995.0,29906.0,6.26311172511,D,D,D,2.47972561566,202014.973274,6.81255098713,200.0
2001-12-08,16404.0,4251.0,1827.0,1928.0,363.0,1098.0,434.0,744.0,10611.0,3152.0,2522.169,77.0,3252.1,0.0,10611.0083458,3559.0,1273.0,1464.726,21.0,2788.0,0.0,3559.22083715,1653.0,1571.0,280.374,13.0,577.0,0.0,1666.17916681,22296.0,1016.523,6353.0,4054.0,43.293,109.33,41.186,2002,32703.0,25782.0,6.26311172511,D,D,D,2.47972561566,202525.232956,6.60817445752,200.0
2001-12-09,15451.0,3520.0,1828.0,1707.0,322.0,687.0,360.0,803.0,8705.0,3421.0,2532.627,12.0,3252.1,0.14,8705.57500888,3357.0,12.0,1470.418,3.0,2788.0,0.04,2884.7166715,1336.0,1475.0,280.048,25.0,577.0,0.18,1335.64166639,18176.0,1040.566,6556.0,4063.0,43.372,109.844,41.196,2002,28795.0,17420.0,6.26311172511,D,D,D,2.47972561566,201104.546318,6.44992922379,200.0
2001-12-10,13609.0,3735.0,1360.0,1526.0,437.0,983.0,340.0,561.0,8819.0,3364.0,2543.375,36.0,3252.1,0.0,8818.78334246,2804.0,3849.0,1469.227,27.0,2788.0,0.04,3275.53749899,1642.0,1503.0,280.32,2.0,577.0,0.0,1642.13333356,17896.0,1057.038,6450.0,4064.0,43.372,110.42,40.969,2002,28410.0,20876.0,6.26311172511,D,D,D,2.47972561566,199868.102344,6.29643134708,200.0
2001-12-11,12028.0,2809.0,980.0,1359.0,445.0,618.0,288.0,500.0,8003.0,3349.0,2552.522,42.0,3252.1,0.0,8002.61250777,2920.0,3661.0,1467.697,30.0,2788.0,0.0,2919.6249987,1382.0,1739.0,279.612,13.0,577.0,0.0,1395.0499994,14340.0,1071.853,6451.0,3902.0,43.293,110.785,40.914,2002,24693.0,18473.0,6.26311172511,D,D,D,2.47972561566,197877.309735,6.10753840667,200.0
2001-12-12,10718.0,2950.0,1133.0,529.0,425.0,924.0,272.0,501.0,7323.0,3601.0,2559.821,42.0,3252.1,0.0,7322.9125062,3159.0,2918.0,1468.122,27.0,2788.0,0.0,3159.27083369,1553.0,1717.0,279.286,13.0,577.0,0.0,1565.64166639,11895.0,1084.473,6468.0,4227.0,43.293,110.147,40.589,2002,22590.0,17180.0,6.26311172511,D,D,D,2.47972561566,195306.356754,5.92431225447,200.0
2001-12-13,12670.0,3796.0,1387.0,1480.0,415.0,1131.0,400.0,419.0,9263.0,3621.0,2570.952,30.0,3252.1,0.0,9262.87917612,2256.0,4005.0,1464.726,6.0,2788.0,0.72,2298.84999712,2101.0,1415.0,280.646,13.0,577.0,0.01,2113.66666782,10651.0,1099.205,6688.0,4068.0,43.293,109.541,40.535,2002,21407.0,12689.0,6.26311172511,D,D,D,2.47972561566,194803.918093,6.46658288683,200.0
2001-12-14,26462.0,6249.0,1889.0,2956.0,624.0,1052.0,348.0,895.0,9736.0,3574.0,2583.174,0.0,3252.1,1.93,9735.92501038,5331.0,2835.0,1469.652,12.0,2788.0,0.48,5330.52500418,2754.0,1515.0,283.104,13.0,577.0,0.82,2767.24166875,9830.0,1114.314,6604.0,4083.0,43.213,109.934,40.481,2002,20517.0,12020.0,6.26311172511,D,D,D,2.47972561566,194799.647198,6.75258540023,200.0
2001-12-15,15020.0,2916.0,1698.0,2085.0,402.0,993.0,367.0,588.0,7607.0,3173.0,2591.969,0.0,3252.1,0.0,7607.1458408,3043.0,1.0,1475.442,36.0,2788.0,0.0,2956.12500492,2301.0,1523.0,284.647,13.0,577.0,0.0,2313.92916798,10960.0,1128.864,7138.0,4072.0,42.975,110.648,40.589,2002,22170.0,14373.0,6.26311172511,D,D,D,2.47972561566,192666.810679,6.55000783822,200.0
2001-12-16,13172.0,2996.0,2414.0,1739.0,357.0,945.0,344.0,554.0,8088.0,3434.0,2601.2,0.0,3252.1,0.0,8087.96250784,2758.0,464.0,1480.138,12.0,2788.0,0.2,2843.56667065,1785.0,1618.0,284.978,13.0,577.0,0.0,1797.87916695,11282.0,1151.957,7134.0,4063.0,42.816,110.678,40.643,2002,22479.0,13602.0,6.26311172511,D,D,D,2.47972561566,191121.432653,6.55350760308,200.0
2001-12-17,18429.0,7506.0,2415.0,2274.0,686.0,1466.0,347.0,625.0,8260.0,3180.0,2611.276,0.0,3252.1,0.87,8259.98334189,6210.0,2449.0,1487.414,6.0,2788.0,1.32,6123.31667284,2139.0,1639.0,285.97,13.0,577.0,0.19,2152.13333418,16165.0,1162.981,7057.0,4097.0,42.579,111.871,40.86,2002,27319.0,19265.0,6.26311172511,D,D,D,2.47972561566,189825.344362,7.67690237498,200.0
2001-12-18,17656.0,6076.0,3150.0,2372.0,453.0,660.0,378.0,634.0,10342.0,3269.0,2625.306,0.0,3252.1,0.14,10342.4583452,5614.0,2452.0,1493.856,0.0,2788.0,0.04,5699.84167214,2800.0,1602.0,288.346,13.0,577.0,0.17,2812.90000202,18155.0,1176.466,7083.0,4047.0,42.343,112.316,40.969,2002,29285.0,24024.0,6.26311172511,D,D,D,2.47972561566,190676.535489,7.48659530373,200.0
2001-12-19,26116.0,5612.0,2155.0,2505.0,465.0,940.0,342.0,411.0,15354.0,2180.0,2651.436,0.0,3252.1,1.0,15353.8750222,4368.0,2802.0,1496.868,3.0,2788.0,0.28,4323.55000256,2810.0,1571.0,290.803,13.0,577.0,0.0,2822.73750209,15841.0,1190.848,6737.0,4076.0,42.107,112.748,41.078,2002,26654.0,21014.0,6.26311172511,D,D,D,2.47972561566,196496.583737,7.54199744462,200.0
2001-12-20,37388.0,7387.0,3072.0,3182.0,996.0,1211.0,542.0,928.0,18520.0,2083.0,2684.039,0.0,3252.1,1.57,18520.345861,6117.0,2936.0,1503.597,6.0,2788.0,0.92,6334.53750571,3342.0,1449.0,294.558,13.0,577.0,0.39,3355.14583652,14677.0,1205.286,7075.0,4065.0,41.716,112.964,41.295,2002,25817.0,18624.0,6.26311172511,D,D,D,2.47972561566,205192.100411,8.23573752128,200.0
2001-12-21,33819.0,5402.0,2423.0,3663.0,687.0,1476.0,469.0,842.0,14158.0,351.0,2711.425,0.0,3252.1,0.52,14158.1083566,5238.0,3930.0,1505.845,0.0,2788.0,0.08,5063.36666858,3722.0,1925.0,298.123,13.0,577.0,0.51,3735.35416969,19049.0,1220.421,7100.0,4035.0,41.482,113.6,41.186,2002,30184.0,22849.0,6.26311172511,D,D,D,2.47972561566,209090.603747,8.06866539564,200.0
2001-12-22,35930.0,5452.0,2605.0,3125.0,781.0,995.0,492.0,548.0,18767.0,245.0,2748.163,0.0,3252.1,1.05,18767.0750312,4395.0,1470.0,1511.561,0.0,2788.0,0.44,4351.81667152,2871.0,1376.0,301.089,13.0,577.0,0.0,2884.35833585,21801.0,1230.9,7120.0,4070.0,41.327,114.206,41.35,2002,32991.0,25084.0,6.26311172511,D,D,D,2.47972561566,217403.148591,8.26660543377,200.0
2001-12-23,36289.0,5839.0,2926.0,3778.0,554.0,1449.0,446.0,697.0,18691.0,0.0,2785.237,0.0,3252.1,1.66,18691.4750315,5547.0,1747.0,1524.532,3.0,2788.0,0.04,5487.54584435,3379.0,1209.0,305.393,13.0,577.0,0.7,3391.93333699,26363.0,1253.271,7108.0,4062.0,41.172,114.644,41.459,2002,37533.0,29952.0,6.26311172511,D,D,D,2.47972561566,225224.466193,8.05860727076,200.0
2001-12-24,23306.0,4351.0,2110.0,2697.0,532.0,1221.0,375.0,316.0,13391.0,424.0,2810.957,0.0,3252.1,0.0,13391.1666885,4293.0,2024.0,1528.897,24.0,2788.0,0.0,4248.68750371,2507.0,1366.0,307.657,13.0,577.0,0.0,2520.43333526,26870.0,1264.176,7225.0,4065.0,41.017,114.988,41.623,2002,38160.0,30841.0,6.26311172511,D,D,D,2.47972561566,227354.409572,7.81684905264,200.0
