,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
2040-03-15,519.1106,837.2953,103.72924,88.50974,226.40152,206.2635,263.8013,182.31717,73.52128,341.51398,1043.0968,381.85944
2040-03-16,1047.9978,1012.4106,214.6788,109.10848,440.02298,336.62296,507.65387,375.8879,138.79883,626.8687,1386.929,542.5765
2040-03-17,516.37274,686.39813,117.18289,90.51132,253.4766,192.2565,294.37808,186.07707,91.96484,334.39835,787.8843,334.8944
2040-03-18,433.5641,558.55505,89.56411,73.45534,196.25972,158.70053,222.60837,154.37263,64.91674,273.43982,667.30884,277.81146
2040-03-19,362.00345,504.154,77.00145,63.270924,168.62544,135.99388,193.24045,133.5748,58.10725,233.39037,611.0515,238.45244
2040-03-20,358.37384,761.0773,70.521324,61.994102,160.90366,124.11044,184.68726,127.96362,49.7689,217.19379,1276.8937,340.09702
2040-03-21,383.54916,705.12317,73.75689,71.9928,174.38141,126.48592,195.55064,138.03304,48.77672,229.38927,1041.4258,316.01218
2040-03-22,329.96066,556.67664,83.69683,97.76911,209.1364,127.99351,211.64922,132.31349,46.89254,220.7527,785.9312,243.02513
2040-03-23,270.71234,465.52054,87.79104,92.66341,198.91266,114.40978,202.64455,111.63283,58.146923,190.99692,689.4809,201.6054
2040-03-24,292.72018,450.34787,76.86213,70.587944,166.7301,120.021286,178.55794,109.89199,59.05489,193.15121,658.79987,229.03128
2040-03-25,359.68402,434.0425,101.509895,70.94333,170.34027,139.19734,184.27025,126.259254,109.65457,224.52408,607.80426,257.9205
2040-03-26,250.0354,399.24045,67.702126,65.19344,134.8323,101.48562,146.27765,93.34246,60.479275,160.65517,597.36554,198.78958
2040-03-27,459.81998,500.54132,90.95018,65.73559,176.83829,170.15005,205.52727,163.76889,85.348564,279.30396,692.99677,333.99762
2040-03-28,339.2613,381.18652,76.67429,60.859165,144.05272,113.771416,156.20299,112.353676,69.76879,195.7823,566.3059,210.65059
2040-03-29,358.14996,526.6361,60.914635,58.45973,122.4074,99.30378,133.5475,94.928734,50.378193,163.76617,599.3723,298.97037
2040-03-30,432.74384,518.8977,59.68129,62.233242,123.21038,150.43716,155.74947,172.5041,49.34169,289.3843,668.71674,330.46042
2040-03-31,305.07776,432.38898,63.2446,67.1932,121.04093,106.7053,155.1181,105.383286,55.98702,186.6848,615.76306,228.78297
2040-04-01,550.0302,519.62616,56.86826,68.09486,120.74555,103.310776,150.68492,117.54627,53.22959,199.46808,747.08575,358.4536
2040-04-02,689.37555,851.47925,62.31458,87.15422,135.59454,120.11323,177.05333,159.6466,58.162586,266.4678,949.968,448.6856
2040-04-03,509.40073,696.1371,63.9908,85.320145,144.78908,118.33416,186.7867,141.68083,58.534565,234.72748,934.9918,344.4188
2040-04-04,548.95984,928.82794,71.70793,85.423965,170.23308,130.25722,210.37984,161.40082,49.6235,259.11758,1374.8561,461.32635
2040-04-05,670.30945,1055.8217,86.50499,83.17769,195.8101,143.42926,230.63527,191.87807,66.78246,293.9484,1047.9601,567.7383
2040-04-06,507.25186,652.2995,103.94119,80.99107,203.81075,141.79274,220.92462,154.12354,78.876114,254.9496,790.6635,374.831
2040-04-07,578.52386,637.2687,123.46551,82.91109,222.86794,187.80292,271.01074,217.00426,110.307434,299.1716,767.583,445.60867
2040-04-08,465.46002,559.4368,82.966064,75.29235,165.71962,122.85284,193.16301,130.89902,77.55821,206.63425,670.96606,321.2411
2040-04-09,387.6475,546.6413,70.606705,75.99828,135.92537,103.98713,159.79036,117.000656,63.31241,185.443,679.83606,276.0658
2040-04-10,441.2812,704.4548,69.238594,94.28802,146.70067,118.40796,183.5174,147.0523,64.23409,211.2336,794.89136,309.27313
2040-04-11,432.80118,671.46204,80.330734,121.01065,184.57443,137.28455,231.5641,158.91588,70.04408,235.09175,720.2107,298.34085
2040-04-12,398.6052,570.3829,82.63588,139.33543,210.99501,155.4748,271.69464,164.34206,57.15566,257.9507,654.3066,269.58862
2040-04-13,359.0396,539.9359,79.12741,104.89426,195.72205,155.54616,269.7189,157.70801,52.95964,264.99924,747.8807,259.76434
2040-04-14,307.64114,471.73608,70.90308,89.039604,165.07155,117.67862,200.25142,125.47472,49.421955,199.62021,573.55206,225.61478
2040-04-15,291.3771,435.32404,70.251045,89.73102,172.46605,115.31316,197.54375,122.244804,42.861713,192.92717,563.0915,214.62701
