datetime,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,SHA_tas,SHA_tasmax,SHA_tasmin,ORO_tas,ORO_tasmax,ORO_tasmin,FOL_tas,FOL_tasmax,FOL_tasmin,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe
1996-02-08,25741.0,9034.0,3801.589,16.0,,0.0,25740.941694774094,16274.0,25113.0,2837.023,27.0,,0.0,16540.429152185097,11130.0,22744.0,538.127,14.0,,,11129.89998041824,,,,,,,,,,,17718.0,10796.0,12386.0,3120.0,5368.0,2368.0,3259.0,3059.0,952.0,25426.0,159649.0,1962.01,1579.0,4336.0,91.887,197.178,144.221,25.32,1.6,,,,20.4,,20.76,14.04,14.76,11.4,16.56,-0.89,13.29,14.47,15.0
1996-02-09,22836.0,7417.0,3832.095,39.0,,0.0,22836.108359233367,12497.5,22080.0,2822.056,70.0,,0.0,14604.137487292719,9069.0,18691.0,519.026,8.0,,,9068.912483782933,,,,,,,,,,,18047.0,15222.0,11107.0,2872.0,4675.0,2097.0,2828.0,2250.0,570.0,22884.0,168547.0,1967.037,3058.0,4345.0,92.805,198.969,145.588,25.32,,,28.48,17.9,20.28,10.12,20.88,14.04,14.64,11.28,16.56,,12.5,14.07,15.0
1996-02-10,21474.0,15651.0,3843.536,55.0,,0.0,21474.170843047064,8721.0,14370.0,2817.079,15.0,,0.0,11875.762495774514,8036.0,16723.0,501.769,13.0,,,8035.595818681879,,,,,,,,,,,14875.0,9096.0,9382.0,2510.0,4040.0,1873.0,2789.0,2084.0,404.0,21230.0,150783.0,1969.93,4447.0,4320.0,93.727,200.455,146.572,25.32,1.5,,,,20.16,,20.88,14.04,14.4,11.28,16.56,,12.3,13.09,15.0
1996-02-11,18775.0,17100.0,3846.733,63.0,,0.0,18774.8208360477,4944.5,14370.0,2812.376,27.0,,0.0,12025.904162673754,7255.0,14430.0,487.501,18.0,,,7254.549987886216,,,,,,,,,,,14720.0,7999.0,9222.0,2222.0,3532.0,1676.0,2571.0,1909.0,356.0,17960.0,131475.0,1975.089,5729.0,4300.0,94.654,201.977,147.561,25.32,1.5,,,,20.04,,20.76,14.04,13.92,11.04,16.56,,359.15,12.5,15.0
1996-02-12,17057.0,19009.0,3842.737,63.0,,0.0,17057.34999660728,1168.0,14620.0,2806.339,45.0,,0.0,11621.345828207688,6957.0,12646.0,476.182,18.0,,,6957.33749039,,,,,,,,,,,13615.0,8123.0,8402.0,2589.0,3420.0,1606.0,2214.0,1528.0,300.0,17080.0,113728.0,1978.742,3332.0,2378.0,96.353,0.015,148.557,25.2,1.4,,,,19.92,,20.64,14.04,13.68,10.92,16.44,,11.91,11.71,15.0
1996-02-13,15827.0,27553.0,3819.06,211.0,,0.0,15826.845813231097,10125.0,14569.0,2797.099,42.0,,0.0,9952.499992155197,6808.0,12548.0,464.776,10.0,,,6807.474990316113,,,,,,,,,,,11925.0,8110.0,9131.0,2700.0,3361.0,1606.0,2209.0,1997.0,255.0,15634.0,92548.0,1978.742,2427.0,3314.0,95.936,52.544000000000004,149.961,25.2,1.4,,,,19.92,,20.64,14.04,12.96,10.8,16.44,,11.52,11.32,15.0
1996-02-14,13771.0,30243.0,3786.233,78.0,,0.0,13770.720805462777,9999.0,14253.0,2788.682,22.0,,0.0,10031.429159520307,6281.0,12303.0,452.807,13.0,,,6281.629156504789,,,,,,,,,,,11521.0,7740.0,8432.0,2403.0,3774.0,1575.0,2446.0,2361.0,223.0,13391.0,89104.0,1980.758,4118.0,4429.0,96.405,105.07300000000001,151.478,25.2,1.4,19.98,,,19.8,,,14.04,12.48,10.8,16.44,-1.48,11.32,10.73,14.88
1996-02-15,13034.0,29492.0,3753.45,70.0,,0.0,13033.904138833172,9568.0,14537.0,2779.484,30.0,,0.04,9929.674992190812,5993.0,11404.0,442.045,15.0,,,5993.158324196215,,,,,,,,,,,12878.0,7306.0,7965.0,2622.0,3072.0,1593.0,2431.0,1359.0,203.0,13294.0,84133.0,1983.153,4290.0,4430.0,96.874,157.602,153.318,25.2,1.4,19.78,,,19.68,,20.28,14.04,11.88,10.56,16.44,,11.12,10.34,14.88
1996-02-16,14566.0,23857.0,3735.022,0.0,,0.8,14566.216651021046,16627.0,14650.0,2770.571,19.0,,0.08,10175.362492432709,6302.0,11148.0,432.41,12.0,,,6302.354158486395,,,,,,,,,,,12781.0,2936.0,9494.0,2749.0,4105.0,1789.0,2878.0,2031.0,207.0,14305.0,75585.0,1987.063,4480.0,4423.0,97.816,210.131,154.245,25.2,42.8,19.39,,,19.8,,20.4,14.16,11.4,10.2,16.44,-1.67,10.93,9.74,14.76
1996-02-17,39415.0,24279.0,3765.045,0.0,,0.85,39415.595858823435,23686.0,17230.0,2771.501,8.0,,0.2,17706.875000789732,7626.0,13272.0,421.186,12.0,,,7625.233323803946,,,,,,,,,,,22123.0,11747.0,12496.0,3070.0,4634.0,1797.0,2838.0,1698.0,277.0,38438.0,76646.0,1990.724,1799.0,4438.0,99.713,213.563,155.906,25.2,,19.0,29.28,16.76,19.44,7.98,19.68,21.04,10.92,9.72,16.32,,,,14.04
1996-02-18,52064.0,27101.0,3814.559,0.0,,6.56,52064.308375371606,30745.0,22500.0,2778.551,15.0,,0.64,26069.37500598543,9354.0,13910.0,412.135,7.0,,,9353.787492315556,,,,,,,,,,,33231.0,19398.0,12880.0,3273.0,3830.0,1752.0,1731.0,3422.0,242.0,54588.0,78337.0,1996.913,3387.0,4373.0,101.147,214.815,159.49,25.2,18.0,18.6,30.21,16.41,19.8,7.3,19.32,21.04,9.84,8.88,16.32,,8.56,6.59,14.04
1996-02-19,57103.0,31046.0,3866.243,0.0,,1.57,57103.35004388045,37804.0,25300.0,2804.061,15.0,,0.24,38176.29168832519,11917.0,13039.0,409.895,7.0,,,11916.666664764865,,,,,,,,,,,44459.0,30932.0,23429.0,8717.0,14256.0,9645.0,9354.0,3027.0,1814.0,60265.0,79059.0,2005.135,3941.0,4326.0,104.045,216.06699999999998,161.848,25.32,20.5,18.6,31.47,17.23,20.52,7.43,19.32,21.04,9.24,9.6,16.32,,8.56,,15.0
1996-02-20,61542.0,30068.0,3928.672,0.0,,0.93,61542.62088633664,43321.0,27020.0,2836.348,23.0,,1.08,43321.02919407877,24744.0,23368.0,412.625,0.0,,,24744.375002317825,,,,,,,,,,,44645.0,24974.0,29855.0,9281.0,12522.0,6072.0,12822.0,6924.0,5040.0,62971.0,84522.0,2011.593,3985.0,4244.0,105.631,217.319,166.309,27.36,24.0,20.18,,,22.8,,,21.4,9.0,10.8,16.68,-1.67,10.53,6.99,16.44
1996-02-21,68882.0,32906.0,4000.029,0.0,,0.59,68881.82089391659,54050.0,59100.0,2871.618,15.0,,1.72,76896.95836327814,23387.0,22608.0,414.171,0.0,,,23387.44166797924,,,,,,,,,,,85657.0,25773.0,27811.0,8728.0,12406.0,7438.0,7404.0,4818.0,5653.0,68733.0,142484.0,2016.284,3064.0,4265.0,106.49,218.571,168.96,29.28,26.0,21.56,,,24.36,,22.56,23.2,9.0,12.0,18.6,-1.67,12.3,7.97,18.6
1996-02-22,43896.0,13859.0,3996.46,121.0,,0.0,12180.629163636546,34649.0,45026.0,2850.69,19.0,,0.0,34493.79998223184,19027.0,7716.0,406.884,21.0,,,4063.1374938132267,,,,,,,,,,,36181.0,15405.0,19094.0,5313.0,8453.0,4683.0,3877.0,5589.0,3281.0,43202.0,167403.0,2019.836,2724.0,2440.0,106.613,219.82299999999998,170.744,32.28,29.3,23.92,,,27.0,,,25.24,10.2,13.56,21.0,-1.67,13.88,7.97,19.8
1996-02-23,34650.0,49523.0,3966.97,80.0,,0.0,34735.12497496238,29966.25,45070.0,2810.229,27.0,,0.2,24697.912465647816,14421.0,19866.0,396.061,12.0,,,14421.40415747774,,,,,,,,,,,26156.0,12325.0,13902.0,3604.0,5655.0,3321.0,4932.0,3016.0,2038.0,34465.0,212391.0,2019.836,3067.0,1847.0,106.859,221.075,171.528,32.76,30.4,24.9,,,27.36,,,25.6,10.44,13.8,21.48,-1.67,14.47,7.97,19.92
1996-02-24,29184.0,51996.0,3921.644,40.0,,0.35,29184.141628184127,25283.5,35980.0,2782.68,27.0,,0.0,22117.71247661045,12285.0,17697.0,385.287,20.0,,,12285.108324186027,,,,,,,,,,,23069.0,10714.0,12339.0,3387.0,5356.0,2846.0,3897.0,2168.0,1753.0,28950.0,211159.0,2020.47,2629.0,1918.0,106.983,222.327,171.64,33.36,29.3,25.69,,,27.6,,26.64,26.2,11.4,14.16,21.96,-1.67,15.26,8.37,20.28
1996-02-25,22809.0,50184.0,3867.314,16.0,,0.0,22808.62495387296,20600.75,30570.0,2755.984,20.0,,0.0,17130.766644001364,10978.0,15561.0,376.175,11.0,,,10978.033325597109,,,,,,,,,,,17078.0,8452.0,10493.0,3011.0,3993.0,2215.0,3318.0,2249.0,1481.0,22881.0,208344.0,2021.232,3455.0,1929.0,106.983,223.579,171.865,34.44,30.1,26.28,,,28.08,,,26.8,11.76,14.4,22.68,-1.67,15.85,8.56,20.28
1996-02-26,21288.0,52021.0,3806.355,0.0,,0.0,21287.504114911542,15918.0,24485.0,2739.076,18.0,,0.0,15978.549985644875,9522.0,12467.0,370.326,4.0,,,9522.129161700774,,,,,,,,,,,15490.0,7891.0,8810.0,2857.0,3835.0,1902.0,2917.0,1895.0,1339.0,21205.0,192080.0,2022.12,2522.0,1917.0,106.943,224.831,171.865,34.68,29.7,27.07,41.42,23.54,28.32,84.33,,27.16,12.0,14.4,22.92,-1.67,16.04,8.76,20.4
1996-02-27,18906.0,45768.0,3752.922,77.0,,0.0,18905.862454634494,14222.0,14459.0,2738.022,26.0,,0.0,13953.608332438425,8746.0,10144.0,367.517,18.0,,,8745.795830948433,,,,,,,,,,,13259.0,3252.0,8116.0,2616.0,3845.0,1736.0,2367.0,1691.0,1000.0,18457.0,174708.0,2023.263,2840.0,1907.0,106.49275,226.083,171.528,34.8,29.5,27.07,,,28.32,,,27.4,12.12,14.4,23.04,-1.67,16.24,8.76,20.64
1996-02-28,20493.0,41807.0,3710.646,0.0,,1.49,20492.849964107052,13670.0,14391.0,2737.1,4.0,,0.6,13930.158332550527,7119.0,8993.0,363.756,22.0,,,7118.829163473503,,,,,,,,,,,14531.0,6683.0,6971.0,2665.0,2591.0,1522.0,2471.0,1318.0,882.0,20636.0,85937.0,2024.533,3245.0,1898.0,106.04249999999999,227.335,171.08033333333333,34.92,29.3,27.26,,,28.56,,,27.52,12.36,14.4,23.28,-1.67,,9.35,20.64
1996-02-29,24373.0,32663.0,3694.202,0.0,,2.2,24372.48331937212,10999.0,14618.0,2729.466,0.0,,0.12,10769.191660185266,7101.0,8032.0,361.883,13.0,,,7100.69583174313,,,,,,,,,,,11511.0,5645.0,6977.0,2503.0,3122.0,1468.0,2571.0,1583.0,551.0,24371.0,159334.0,2024.533,1811.0,1920.0,105.59224999999999,228.587,170.63266666666667,35.04,29.1,27.46,,,28.68,,,28.24,14.04,14.88,23.64,,18.41,13.29,20.76
1996-03-01,20174.0,34811.0,3665.078,46.0,,0.25,20173.64997527311,10405.0,14578.0,2721.586,8.0,,0.0,10613.16665997636,6887.0,7365.0,360.914,11.0,,,6887.462499177306,,,,,,,,,,,10366.0,5114.0,5503.0,2440.0,2484.0,1379.0,2028.0,1388.0,494.0,20024.0,141072.0,2023.136,2266.0,1911.0,105.142,229.839,170.185,35.16,29.1,27.66,,,28.8,,,29.2,14.4,15.12,23.88,-1.67,18.8,15.45,20.76
1996-03-02,18748.0,33926.0,3634.824,76.0,,0.0,18748.941640980564,9811.0,14709.0,2709.794,46.0,,0.0,8809.866656655104,6525.0,6671.0,360.591,17.0,,,6525.1541663924445,,,,,,,,,,,11423.0,4583.0,6062.0,2212.0,2939.0,1441.0,2210.0,1386.0,384.0,18475.0,93028.0,2028.852,3171.0,1915.0,104.776,229.211,170.073,35.28,28.9,27.66,41.63,23.91,28.8,-10.96,28.08,29.44,14.52,15.12,24.0,,19.0,15.65,20.76
1996-03-03,18915.0,29869.0,3612.962,68.0,,0.0,18914.90831477209,9217.0,14077.0,2700.126,39.0,,0.16,9241.716658458543,6718.0,6234.0,361.496,28.0,,,6718.27083410168,,,,,,,,,,,10687.0,4724.0,6822.0,2126.0,3237.0,1640.0,2519.0,1496.0,490.0,18636.0,127685.0,2034.701,4586.0,1909.0,104.654,229.421,170.296,35.4,28.6,27.66,41.61,23.93,28.92,-10.96,28.2,29.68,14.76,15.12,24.12,-1.67,19.19,16.04,20.88
1996-03-04,31953.0,30971.0,3614.76,75.0,,0.89,31952.491668193314,14456.0,13471.0,2701.3,7.0,,0.76,14069.891667663402,10691.0,5561.0,371.632,20.0,,,10691.23334193898,,,,,,,,,,,18588.0,9872.0,13766.0,4670.0,9100.0,6300.0,4467.0,2870.0,1172.0,31905.0,119680.0,2034.956,2130.0,519.0,105.142,231.678,171.64,35.52,28.0,28.44,42.66,24.72,29.52,-10.96,28.2,29.8,15.12,15.0,24.12,-1.67,19.39,17.03,20.88
1996-03-05,31179.0,25343.0,3626.337,0.0,,0.38,31179.73750982895,17423.0,14153.0,2708.356,4.0,,0.08,17714.400005990683,18565.0,5421.0,397.703,0.0,,,18565.129188801366,,,,,,,,,,,19730.0,7741.0,19989.0,6570.0,11398.0,6124.0,6183.0,4350.0,4100.0,31179.0,124109.0,2033.938,2962.0,0.0,105.264,233.237,172.202,37.92,30.8,31.0,45.62,27.49,31.68,12.44,,31.84,16.08,16.68,26.4,-1.67,21.95,19.59,21.36
1996-03-06,25644.0,20233.0,3636.89,91.0,,0.0,25644.470842292947,14077.0,13061.0,2710.187,36.0,,0.0,14020.129168221052,13235.0,3821.0,416.366,5.0,,,13235.262515845205,,,,,,,,,,,15236.0,8159.0,13551.0,3968.0,6373.0,3627.0,3665.0,2608.0,1621.0,26453.0,132028.0,2033.175,2408.0,0.0,104.776,233.475,172.428,38.88,32.4,31.99,46.45,28.45,32.64,12.44,,32.8,16.68,17.16,27.0,-1.67,22.54,20.18,21.6
1996-03-07,22893.0,21361.0,3639.732,99.0,,0.0,22892.841669079622,12900.0,10270.0,2715.817,11.0,,0.0,13119.458338113353,10702.0,5140.0,427.346,27.0,,,10702.750009322212,,,,,,,,,,,14374.0,6534.0,9968.0,3882.0,4795.0,2786.0,2999.0,2192.0,1025.0,22785.0,62247.0,2032.92,1394.0,0.0,104.167,233.661,172.54,39.24,32.4,32.19,,,33.12,,32.16,33.4,17.04,17.16,27.6,-1.67,22.93,20.37,21.84
1996-03-08,19514.0,20366.0,3637.921,61.0,,0.0,19513.954165129024,12475.333333333334,10453.0,2719.094,36.0,,0.0,12141.154169448917,9674.0,4453.0,437.652,25.0,,,9673.941675416623,,,,,,,,,,,13404.0,5244.0,9270.0,3654.0,4449.0,2372.0,3190.0,2118.0,793.0,19230.0,122810.0,2032.539,1563.0,0.0,103.68,233.502,172.766,39.36,32.2,32.19,46.41,28.35,33.12,12.44,32.28,33.64,17.04,17.16,27.6,,23.13,20.57,21.84
1996-03-09,19622.0,20435.0,3636.114,98.0,,0.0,19621.970831799266,12050.666666666666,5540.0,2730.518,54.0,,0.0,11353.600009699156,9063.0,4433.0,446.779,27.0,,,9061.529174415646,,,,,,,,,,,12965.0,6202.0,9007.0,3078.0,4233.0,2258.0,3386.0,2121.0,657.0,19294.0,121017.0,2032.412,1201.0,0.0,103.196,233.29,172.991,39.36,33.0,32.38,46.36,28.29,33.48,12.44,32.52,-9999.0,16.44,17.04,27.84,-1.67,23.13,20.37,21.96
1996-03-10,19733.0,17244.0,3640.764,144.0,,0.0,19732.375003947975,11626.0,4539.0,2744.747,40.0,,0.24,11752.787512080566,8902.0,4256.0,455.949,23.0,,,8902.208341118825,,,,,,,,,,,15732.0,6340.0,9605.0,3429.0,4643.0,2201.0,3415.0,2133.0,700.0,19835.0,111225.0,2032.03,3416.0,0.0,103.075,233.475,173.67,39.48,33.8,32.38,,,33.12,,32.52,33.88,16.08,16.68,27.96,-1.67,22.74,19.0,21.84
1996-03-11,24731.0,14683.0,3660.407,53.0,,1.27,24639.345850010584,15027.0,7888.0,2758.896,0.0,,0.84,15021.454178679576,10251.0,4488.0,467.37,5.0,,,10251.087509696616,,,,,,,,,,,18660.0,8510.0,11751.0,3936.0,4953.0,2510.0,3627.0,2150.0,587.0,24577.0,98787.0,2031.522,1872.0,0.0,103.196,234.989,174.804,39.48,33.7,32.38,46.33,28.17,33.0,12.44,32.28,33.88,15.96,16.56,27.84,,22.54,19.0,21.72
1996-03-12,23085.0,13590.0,3679.105,69.0,,0.36,23085.908349208177,18605.0,9610.0,2776.688,33.0,,0.52,18613.133348438998,13415.0,4633.0,484.778,5.0,,,13414.533348113024,,,,,,,,,,,20639.0,9185.0,14022.0,4418.0,6971.0,3254.0,5111.0,2627.0,979.0,23513.0,93030.0,2031.649,1676.0,0.0,103.196,234.351,175.6,40.44,34.5,34.15,47.45,28.8,33.24,12.44,32.88,35.08,16.08,17.52,29.04,-1.67,22.54,19.19,21.72
1996-03-13,20727.0,15610.0,3688.983,138.0,,0.0,20728.158341719998,16968.0,10422.0,2790.417,15.0,,0.0,17358.704178322725,12028.0,4342.0,500.024,0.0,,,12028.525012944097,,,,,,,,,,,19267.0,8330.0,12212.0,3766.0,5207.0,2505.0,4034.0,2153.0,838.0,20766.0,100262.0,2031.522,2996.0,0.0,102.954,232.893,175.943,41.04,34.5,34.55,48.44,29.17,33.84,12.44,33.84,35.8,16.68,18.0,29.88,-1.67,22.93,19.39,21.6
1996-03-14,19655.0,15780.0,3696.289,191.0,,0.0,19654.4416728696,14753.0,10474.0,2798.17,69.0,,0.0,14451.804173249173,10612.0,4348.0,512.401,24.0,,,10612.07084384159,,,,,,,,,,,16012.0,6529.0,10598.0,3487.0,4404.0,2171.0,3302.0,2009.0,639.0,19470.0,110196.0,2031.395,2631.0,1555.0,102.712,232.179,176.171,41.16,31.0,34.74,48.29,0.0,33.84,12.44,-12.36,36.04,16.8,18.12,30.12,,22.93,19.39,21.6
1996-03-15,17159.0,13777.0,3702.814,92.0,,0.0,17158.687505539652,14344.0,11035.0,2801.65,58.0,,0.0,12847.500002954588,9942.0,4312.0,523.503,33.0,,,9942.258342759162,,,,,,,,,,,12789.0,6064.0,9632.0,3417.0,4330.0,2030.0,3061.0,3770.0,565.0,17107.0,106278.0,2031.14,2315.0,1717.0,102.47,232.338,176.399,41.16,39.1,34.74,48.21,29.01,33.84,12.44,-12.36,36.28,16.68,18.0,30.36,,23.33,19.0,21.12
1996-03-17,15383.0,8515.0,3724.008,131.0,,0.0,19331.308351327374,13935.0,5009.0,2837.563,96.0,,0.0,23211.13753049074,8623.0,4368.0,541.2,42.0,,,13332.23751502505,,,,,,,,,,,13720.0,6000.0,8935.0,3374.0,4686.0,2033.0,3426.0,3682.0,450.0,15155.0,99514.0,2032.793,1569.0,1712.0,102.109,233.475,177.315,41.28,38.5,34.74,48.3,28.53,33.72,12.44,-12.36,36.52,15.84,17.4,30.36,,391.83,18.6,20.52
1996-03-18,13762.0,9556.0,3732.137,108.0,,0.0,13762.370840235171,14639.0,8676.0,2849.335,77.0,,0.0,14688.050009994591,8658.0,4499.0,549.383,34.0,,,8658.595840280832,,,,,,,,,,,14592.0,12737.0,9944.0,3797.0,5510.0,2449.0,4049.0,2068.0,456.0,13200.0,86131.0,2033.175,1528.0,1714.0,102.47,233.475,178.12,41.28,37.4,34.74,48.32,28.16,33.6,12.44,-12.36,36.64,15.0,17.04,30.48,-1.67,22.54,18.6,19.92
1996-03-19,14230.0,9350.0,3741.588,116.0,,0.0,14230.879174690734,14148.0,8114.0,2861.413,63.0,,0.0,14266.325010254412,8647.0,4871.0,556.793,40.0,,,8646.875006291197,,,,,,,,,,,14901.0,14159.0,10510.0,3970.0,5450.0,2779.0,4484.0,2448.0,352.0,14197.0,84740.0,2034.701,2043.0,508.0,102.833,234.563,179.157,41.28,20.1,34.74,,,33.24,,-12.36,36.64,14.28,16.68,30.48,-1.67,22.15,18.41,18.36
1996-03-20,13745.0,7510.0,3753.45,255.0,,0.0,13745.425010070847,14071.0,8496.0,2872.572,63.0,,0.0,14184.995842807562,8630.0,4658.0,564.603,34.0,,,8629.541673297459,,,,,,,,,,,15910.0,13920.0,9468.0,4131.0,5578.0,2779.0,4778.0,2427.0,320.0,13494.0,78940.0,2031.649,2113.0,0.0,102.99184615384615,234.563,179.55138461538462,41.4,35.0,34.74,,,33.0,,-12.36,36.64,13.56,15.96,30.12,-1.67,21.36,18.21,17.52
1996-03-21,12033.0,6650.0,3763.989,70.0,,0.0,12033.412508947895,13875.0,13127.0,2873.935,55.0,,0.0,13869.17916782379,8339.0,4522.0,571.958,40.0,,,8270.14583957786,,,,,,,,,,,14759.0,12207.0,10300.0,3755.0,5845.0,2754.0,4874.0,2601.0,321.0,12599.0,75590.0,2030.505,1820.0,235.0,103.15069230769231,234.537,179.94576923076923,41.4,34.4,34.55,47.88,27.05,32.76,8.06,-12.36,36.52,12.72,15.48,29.76,,20.18,17.82,17.28
1996-03-22,11392.0,6387.0,3773.783,194.0,,0.0,11518.808341648537,13114.333333333334,13478.0,2876.526,55.0,,0.0,14839.295835533083,8394.0,4580.0,579.455,35.0,,,8394.737506365114,,,,,,,,,,,14452.0,13645.0,9724.0,3657.0,4971.0,2671.0,4569.0,2337.0,268.0,10939.0,72748.0,2030.25,1775.0,0.0,103.30953846153847,234.377,180.34015384615384,41.4,33.5,34.55,47.51,26.7,32.4,7.34,-12.36,36.64,11.64,14.76,29.4,,19.39,17.42,17.4
1996-03-23,12728.0,5000.0,3788.881,117.0,,0.0,12728.908346151766,12353.666666666666,8785.0,2886.223,37.0,,0.0,13710.90417489964,8530.0,4977.0,586.485,9.0,,,8530.29167263524,,,,,,,,,,,13593.0,10528.0,8571.0,3431.0,4405.0,2265.0,3775.0,2274.0,264.0,12346.0,67755.0,2030.123,4607.0,0.0,103.46838461538461,233.74,180.73453846153848,41.4,34.3,34.35,47.91,27.3,32.4,7.87,,36.4,11.52,14.76,28.92,,19.0,17.03,17.16
1996-03-24,12338.0,5036.0,3803.179,94.0,,0.0,12338.575012139356,11593.0,2767.0,2903.763,55.0,,0.0,11665.083348225067,8260.0,4734.0,593.392,44.0,,,8260.279172530845,,,,,,,,,,,12536.0,10205.0,7477.0,2947.0,3448.0,2103.0,3250.0,1767.0,252.0,12478.0,62493.0,2029.742,4595.0,569.0,103.62723076923076,232.263,181.1289230769231,41.4,34.3,34.35,,,32.4,,33.6,36.52,11.4,14.88,28.92,-1.67,19.0,16.83,17.4
1996-03-25,10822.0,4857.0,3814.824,117.0,,0.01,10845.020843220123,11324.0,9215.0,2908.022,48.0,,0.0,11410.245836949303,7374.0,4360.0,599.283,44.0,,,7374.045838334872,,,,,,,,,,,10582.0,9403.0,6445.0,2868.0,3510.0,1861.0,3099.0,1121.0,250.0,9857.0,60013.0,2028.979,3492.0,892.0,103.78607692307692,232.787,181.5233076923077,41.4,33.9,34.35,,,32.64,,33.6,36.52,11.28,14.76,29.04,-1.67,19.0,16.44,17.64
1996-03-26,9558.0,4710.0,3824.113,164.0,,0.0,9557.204174553062,11027.0,7577.0,2914.625,59.0,,0.0,10965.01250560609,7036.0,4676.0,603.872,47.0,,,7036.620837229441,,,,,,,,,,,10959.0,10188.0,7113.0,2848.0,3640.0,1730.0,2941.0,1645.0,235.0,9059.0,53902.0,2028.979,3292.0,943.0,103.94492307692308,232.364,181.9176923076923,41.4,33.7,34.35,48.23,27.69,32.64,7.35,33.48,36.4,11.04,14.76,28.92,-1.67,19.0,16.04,17.52
1996-03-27,12111.0,5295.0,3837.414,110.0,,0.04,12110.920844626298,10576.0,6240.0,2923.442,64.0,,0.02,10749.237507485785,6600.0,5031.0,606.889,47.0,,,6599.070835894843,,,,,,,,,,,11162.0,7872.0,9390.0,2924.0,2939.0,1739.0,3048.0,1965.0,210.0,12850.0,50410.0,202.529,2579.0,1018.0,104.10376923076923,233.0125,182.31207692307692,41.4,33.3,34.35,48.28,0.0,33.0,6.43,33.72,36.52,10.68,14.52,29.28,-1.67,19.0,15.45,17.88
1996-03-28,10279.0,4329.0,3849.138,39.0,,0.35,10278.850009953723,14040.0,7673.0,2936.16,11.0,,0.04,14095.991677464383,7767.0,5121.0,612.138,0.0,,,7767.370837789834,,,,,,,,,,,15652.0,14051.0,8223.0,3642.0,4795.0,2414.0,3945.0,2364.0,357.0,9913.0,45471.0,2021.993,4086.0,1018.0,104.26261538461539,233.661,182.70646153846153,41.64,,34.55,49.23,27.58,33.48,6.43,33.84,36.52,10.8,14.64,29.52,,19.39,15.45,17.88
1996-03-29,9864.0,4626.0,3859.294,118.0,,0.0,9864.316675289254,13059.666666666666,7633.0,2945.859,75.0,,0.0,12597.912508234647,7930.0,5050.0,617.774,39.0,,,7930.483338118374,,,,,,,,,,,12204.0,11867.0,8223.0,3188.0,3919.0,1820.0,2980.0,1892.0,339.0,9774.0,43228.0,2019.963,3903.0,1016.0,104.42146153846153,232.761,183.10084615384616,41.76,34.9,34.74,50.15,27.32,34.08,6.42,33.96,36.64,10.56,14.76,29.88,-1.67,19.39,15.45,17.88
1996-03-30,10267.0,4212.0,3871.052,126.0,,0.0,10265.991676649539,12079.333333333334,2320.0,2964.767,53.0,,0.0,11905.783349386491,7371.0,4978.0,622.437,42.0,,,7370.929170625637,,,,,,,,,,,12021.0,9057.0,7241.0,2754.0,3483.0,1867.0,3287.0,1770.0,249.0,10129.0,42167.0,2020.47,738.0,1016.0,104.58030769230768,231.626,183.49523076923077,42.24,34.5,35.14,50.21,27.79,34.44,6.06,34.32,36.76,9.84,14.76,30.48,-1.67,19.59,15.45,18.12
1996-03-31,10393.0,4296.0,3882.865,142.0,,0.0,10393.72084336259,11099.0,1267.0,2984.6,53.0,,0.04,11319.13751683859,7201.0,4928.0,626.862,42.0,,,7200.937503756875,,,,,,,,,,,1575.0,8953.0,6709.0,2500.0,2928.0,1745.0,3133.0,1537.0,220.0,9796.0,40681.0,2023.644,5769.0,1019.0,104.73915384615384,231.8235,183.88961538461538,42.36,34.3,35.33,50.15,27.51,34.56,5.28,34.44,36.88,9.36,14.52,30.6,-1.67,19.78,15.26,18.12
1996-04-01,15127.0,4554.0,3903.836,0.0,,0.73,15126.879184471398,19955.0,9388.0,3005.654,42.0,,3.0,20044.725017875244,9892.0,5037.0,636.384,55.0,,,9892.675008084361,,,,,,,,,,,24766.0,14649.0,11823.0,3406.0,5107.0,3404.0,4818.0,2137.0,695.0,14939.0,37817.0,2024.406,4289.0,1020.0,104.898,232.021,184.284,42.6,33.5,35.33,,,34.56,,34.68,37.0,8.88,14.04,30.6,-1.67,19.59,15.06,18.12
